date,country,Region,New_Cases,New_Death,New_Recoveries,Total_Cases,Total_Deaths,Total_Recoveries
2021-04-10,Saudi Arabia,Al Madinah Al Munawwarah,27,0,13,31138,236,30494
2021-04-10,Saudi Arabia,Al Bahah,4,1,5,4939,70,4778
2021-04-10,Saudi Arabia,Tabuk,21,1,6,5581,90,5281
2021-04-10,Saudi Arabia,Al Qaseem,19,0,22,15185,228,14682
2021-04-10,Saudi Arabia,Najran,5,0,7,6980,79,6780
2021-04-10,Saudi Arabia,Northern Borders,6,0,38,3390,91,3077
2021-04-10,Saudi Arabia,Hail,18,0,25,8164,143,7767
2021-04-10,Saudi Arabia,Al Jawf,5,0,4,1762,71,1598
2021-04-11,Saudi Arabia,Eastern Region,147,2,107,94900,926,92542
2021-04-11,Saudi Arabia,Ar Riyad,365,0,301,91130,1312,86621
2021-04-11,Saudi Arabia,Makkah Al Mukarramah,150,3,142,94236,2527,90124
2021-04-11,Saudi Arabia,Jazan,20,1,9,12679,492,11938
2021-04-11,Saudi Arabia,Aseer,34,1,23,29067,496,28220
2021-04-11,Saudi Arabia,Al Madinah Al Munawwarah,27,1,40,31165,237,30534
2021-04-11,Saudi Arabia,Al Bahah,7,0,3,4946,70,4781
2021-04-11,Saudi Arabia,Tabuk,23,0,10,5604,90,5291
2021-04-11,Saudi Arabia,Al Qaseem,18,1,14,15203,229,14696
2021-04-11,Saudi Arabia,Najran,5,1,3,6985,80,6783
2021-04-11,Saudi Arabia,Northern Borders,5,0,26,3395,91,3103
2021-04-11,Saudi Arabia,Hail,32,1,20,8196,144,7787
2021-04-11,Saudi Arabia,Al Jawf,9,0,8,1771,71,1606
2021-04-12,Saudi Arabia,Eastern Region,144,1,108,95044,927,92650
2021-04-12,Saudi Arabia,Ar Riyad,389,1,258,91519,1313,86879
2021-04-12,Saudi Arabia,Makkah Al Mukarramah,212,2,110,94448,2529,90234
2021-04-12,Saudi Arabia,Jazan,26,0,10,12705,492,11948
2021-04-12,Saudi Arabia,Aseer,38,1,17,29105,497,28237
2021-04-12,Saudi Arabia,Al Madinah Al Munawwarah,32,1,32,31197,238,30566
2021-04-12,Saudi Arabia,Al Bahah,8,0,6,4954,70,4787
2021-04-12,Saudi Arabia,Tabuk,21,0,17,5625,90,5308
2021-04-12,Saudi Arabia,Al Qaseem,22,1,12,15225,230,14708
2021-04-12,Saudi Arabia,Najran,11,0,11,6996,80,6794
2021-04-12,Saudi Arabia,Northern Borders,12,0,3,3407,91,3106
2021-04-12,Saudi Arabia,Hail,25,0,17,8221,144,7804
2021-04-12,Saudi Arabia,Al Jawf,11,1,7,1782,72,1613
2021-04-13,Saudi Arabia,Eastern Region,130,1,159,95174,928,92809
2021-04-13,Saudi Arabia,Ar Riyad,443,2,342,91962,1315,87221
2021-04-13,Saudi Arabia,Makkah Al Mukarramah,172,2,171,94620,2531,90405
2021-04-13,Saudi Arabia,Jazan,22,0,27,12727,492,11975
2021-04-13,Saudi Arabia,Aseer,26,1,20,29131,498,28257
2021-04-13,Saudi Arabia,Al Madinah Al Munawwarah,30,1,24,31227,239,30590
2021-04-13,Saudi Arabia,Al Bahah,11,0,3,4965,70,4790
2021-04-13,Saudi Arabia,Tabuk,24,0,17,5649,90,5325
2021-04-13,Saudi Arabia,Al Qaseem,21,0,1,15246,230,14709
2021-04-13,Saudi Arabia,Najran,11,1,8,7007,81,6802
2021-04-13,Saudi Arabia,Northern Borders,11,0,9,3418,91,3115
2021-04-13,Saudi Arabia,Hail,22,0,16,8243,144,7820
2021-04-13,Saudi Arabia,Al Jawf,6,0,9,1788,72,1622
2021-04-14,Saudi Arabia,Eastern Region,140,1,96,95314,929,92905
2021-04-14,Saudi Arabia,Ar Riyad,463,3,288,92425,1318,87509
2021-04-14,Saudi Arabia,Makkah Al Mukarramah,164,2,126,94784,2533,90531
2021-04-14,Saudi Arabia,Jazan,21,0,11,12748,492,11986
2021-04-14,Saudi Arabia,Aseer,34,1,25,29165,499,28282
2021-04-14,Saudi Arabia,Al Madinah Al Munawwarah,30,1,33,31257,240,30623
2021-04-14,Saudi Arabia,Al Bahah,10,0,3,4975,70,4793
2021-04-14,Saudi Arabia,Tabuk,20,0,18,5669,90,5343
2021-04-14,Saudi Arabia,Al Qaseem,37,0,4,15283,230,14713
2021-04-14,Saudi Arabia,Najran,16,0,11,7023,81,6813
2021-04-14,Saudi Arabia,Northern Borders,11,0,13,3429,91,3128
2021-04-14,Saudi Arabia,Hail,33,0,24,8276,144,7844
2021-04-14,Saudi Arabia,Al Jawf,6,2,9,1794,74,1631
2021-04-15,Saudi Arabia,Eastern Region,157,1,145,95471,930,93050
2021-04-15,Saudi Arabia,Ar Riyad,402,1,422,92827,1319,87931
2021-04-15,Saudi Arabia,Makkah Al Mukarramah,215,4,186,94999,2537,90717
2021-04-15,Saudi Arabia,Jazan,15,0,24,12763,492,12010
2021-04-15,Saudi Arabia,Aseer,36,3,29,29201,502,28311
2021-04-15,Saudi Arabia,Al Madinah Al Munawwarah,39,0,30,31296,240,30653
2021-04-15,Saudi Arabia,Al Bahah,11,0,4,4986,70,4797
2021-04-15,Saudi Arabia,Tabuk,19,0,14,5688,90,5357
2021-04-15,Saudi Arabia,Al Qaseem,23,1,13,15306,231,14726
2021-04-15,Saudi Arabia,Najran,10,0,10,7033,81,6823
2021-04-15,Saudi Arabia,Northern Borders,12,0,5,3441,91,3133
2021-04-15,Saudi Arabia,Hail,18,0,24,8294,144,7868
2021-04-15,Saudi Arabia,Al Jawf,7,0,12,1801,74,1643
2021-04-16,Saudi Arabia,Eastern Region,133,1,125,95604,931,93175
2021-04-16,Saudi Arabia,Ar Riyad,419,1,350,93246,1320,88281
2021-04-16,Saudi Arabia,Makkah Al Mukarramah,210,4,129,95209,2541,90846
2021-04-16,Saudi Arabia,Jazan,23,0,17,12786,492,12027
2021-04-16,Saudi Arabia,Aseer,34,1,28,29235,503,28339
2021-04-16,Saudi Arabia,Al Madinah Al Munawwarah,32,1,25,31328,241,30678
2021-04-16,Saudi Arabia,Al Bahah,8,0,9,4994,70,4806
2021-04-16,Saudi Arabia,Tabuk,15,0,17,5703,90,5374
2021-04-16,Saudi Arabia,Al Qaseem,26,0,26,15332,231,14752
2021-04-16,Saudi Arabia,Najran,9,0,12,7042,81,6835
2021-04-16,Saudi Arabia,Northern Borders,12,1,9,3453,92,3142
2021-04-16,Saudi Arabia,Hail,20,0,20,8314,144,7888
2021-04-16,Saudi Arabia,Al Jawf,7,0,8,1808,74,1651
2021-04-17,Saudi Arabia,Eastern Region,131,3,146,95735,934,93321
2021-04-17,Saudi Arabia,Ar Riyad,402,2,404,93648,1322,88685
2021-04-17,Saudi Arabia,Makkah Al Mukarramah,203,3,169,95412,2544,91015
2021-04-17,Saudi Arabia,Jazan,21,1,16,12807,493,12043
2021-04-17,Saudi Arabia,Aseer,31,0,35,29266,503,28374
2021-04-17,Saudi Arabia,Al Madinah Al Munawwarah,31,1,31,31359,242,30709
2021-04-17,Saudi Arabia,Al Bahah,6,0,6,5000,70,4812
2021-04-17,Saudi Arabia,Tabuk,19,0,24,5722,90,5398
2021-04-17,Saudi Arabia,Al Qaseem,28,3,41,15360,234,14793
2021-04-17,Saudi Arabia,Najran,8,0,10,7050,81,6845
2021-04-17,Saudi Arabia,Northern Borders,12,0,12,3465,92,3154
2021-04-17,Saudi Arabia,Hail,18,0,4,8332,144,7892
2021-04-17,Saudi Arabia,Al Jawf,6,0,9,1814,74,1660
2021-04-18,Saudi Arabia,Eastern Region,131,3,128,95866,937,93449
2021-04-18,Saudi Arabia,Ar Riyad,438,3,357,94086,1325,89042
2021-04-18,Saudi Arabia,Makkah Al Mukarramah,227,2,182,95639,2546,91197
2021-04-18,Saudi Arabia,Jazan,22,0,22,12829,493,12065
2021-04-18,Saudi Arabia,Aseer,28,1,41,29294,504,28415
2021-04-18,Saudi Arabia,Al Madinah Al Munawwarah,37,1,20,31396,243,30729
2021-04-18,Saudi Arabia,Al Bahah,3,0,8,5003,70,4820
2021-04-18,Saudi Arabia,Tabuk,19,0,17,5741,90,5415
2021-04-18,Saudi Arabia,Al Qaseem,14,0,43,15374,234,14836
2021-04-18,Saudi Arabia,Najran,8,0,11,7058,81,6856
2021-04-18,Saudi Arabia,Northern Borders,14,0,10,3479,92,3164
2021-04-18,Saudi Arabia,Hail,25,0,51,8357,144,7943
2021-04-18,Saudi Arabia,Al Jawf,4,1,6,1818,75,1666
2021-04-19,Saudi Arabia,Eastern Region,157,3,161,96023,940,93610
2021-04-19,Saudi Arabia,Ar Riyad,483,3,436,94569,1328,89478
2021-04-19,Saudi Arabia,Makkah Al Mukarramah,209,4,175,95848,2550,91372
2021-04-19,Saudi Arabia,Jazan,25,1,26,12854,494,12091
2021-04-19,Saudi Arabia,Aseer,39,0,32,29333,504,28447
2021-04-19,Saudi Arabia,Al Madinah Al Munawwarah,44,0,26,31440,243,30755
2021-04-19,Saudi Arabia,Al Bahah,8,0,6,5011,70,4826
2021-04-19,Saudi Arabia,Tabuk,26,0,17,5767,90,5432
2021-04-19,Saudi Arabia,Al Qaseem,20,0,24,15394,234,14860
2021-04-19,Saudi Arabia,Najran,13,0,3,7071,81,6859
2021-04-19,Saudi Arabia,Northern Borders,11,0,8,3490,92,3172
2021-04-19,Saudi Arabia,Hail,26,0,18,8383,144,7961
2021-04-19,Saudi Arabia,Al Jawf,9,1,8,1827,76,1674
2021-04-20,Saudi Arabia,Eastern Region,157,3,132,96180,943,93742
2021-04-20,Saudi Arabia,Ar Riyad,431,2,389,95000,1330,89867
2021-04-20,Saudi Arabia,Makkah Al Mukarramah,220,4,164,96068,2554,91536
2021-04-20,Saudi Arabia,Jazan,30,0,17,12884,494,12108
2021-04-20,Saudi Arabia,Aseer,45,1,19,29378,505,28466
2021-04-20,Saudi Arabia,Al Madinah Al Munawwarah,45,1,24,31485,244,30779
2021-04-20,Saudi Arabia,Al Bahah,5,0,6,5016,70,4832
2021-04-20,Saudi Arabia,Tabuk,25,0,19,5792,90,5451
2021-04-20,Saudi Arabia,Al Qaseem,22,0,12,15416,234,14872
2021-04-20,Saudi Arabia,Najran,13,0,2,7084,81,6861
2021-04-20,Saudi Arabia,Northern Borders,14,0,6,3504,92,3178
2021-04-20,Saudi Arabia,Hail,11,1,28,8394,145,7989
2021-04-20,Saudi Arabia,Al Jawf,10,0,6,1837,76,1680
2021-04-21,Saudi Arabia,Eastern Region,166,3,212,96346,946,93954
2021-04-21,Saudi Arabia,Ar Riyad,468,2,514,95468,1332,90381
2021-04-21,Saudi Arabia,Makkah Al Mukarramah,206,2,152,96274,2556,91688
2021-04-21,Saudi Arabia,Jazan,29,0,29,12913,494,12137
2021-04-21,Saudi Arabia,Aseer,35,2,38,29413,507,28504
2021-04-21,Saudi Arabia,Al Madinah Al Munawwarah,41,1,32,31526,245,30811
2021-04-21,Saudi Arabia,Al Bahah,12,0,5,5028,70,4837
2021-04-21,Saudi Arabia,Tabuk,21,0,18,5813,90,5469
2021-04-21,Saudi Arabia,Al Qaseem,21,0,21,15437,234,14893
2021-04-21,Saudi Arabia,Najran,11,0,14,7095,81,6875
2021-04-21,Saudi Arabia,Northern Borders,12,0,13,3516,92,3191
2021-04-21,Saudi Arabia,Hail,24,0,29,8418,145,8018
2021-04-21,Saudi Arabia,Al Jawf,9,1,9,1846,77,1689
2021-04-22,Saudi Arabia,Eastern Region,171,1,183,96517,947,94137
2021-04-22,Saudi Arabia,Ar Riyad,454,2,617,95922,1334,90998
2021-04-22,Saudi Arabia,Makkah Al Mukarramah,244,4,201,96518,2560,91889
2021-04-22,Saudi Arabia,Jazan,23,0,28,12936,494,12165
2021-04-22,Saudi Arabia,Aseer,44,0,58,29457,507,28562
2021-04-22,Saudi Arabia,Al Madinah Al Munawwarah,42,1,31,31568,246,30842
2021-04-22,Saudi Arabia,Al Bahah,10,0,14,5038,70,4851
2021-04-22,Saudi Arabia,Tabuk,28,0,9,5841,90,5478
2021-04-22,Saudi Arabia,Al Qaseem,28,0,39,15465,234,14932
2021-04-22,Saudi Arabia,Najran,10,0,12,7105,81,6887
2021-04-22,Saudi Arabia,Northern Borders,13,0,6,3529,92,3197
2021-04-22,Saudi Arabia,Hail,20,1,20,8438,146,8038
2021-04-22,Saudi Arabia,Al Jawf,11,0,5,1857,77,1694
2021-04-23,Saudi Arabia,Eastern Region,164,2,131,96681,949,94268
2021-04-23,Saudi Arabia,Ar Riyad,447,2,367,96369,1336,91365
2021-04-23,Saudi Arabia,Makkah Al Mukarramah,236,1,169,96754,2561,92058
2021-04-23,Saudi Arabia,Jazan,28,1,15,12964,495,12180
2021-04-23,Saudi Arabia,Aseer,41,0,33,29498,507,28595
2021-04-23,Saudi Arabia,Al Madinah Al Munawwarah,42,1,28,31610,247,30870
2021-04-23,Saudi Arabia,Al Bahah,10,0,10,5048,70,4861
2021-04-23,Saudi Arabia,Tabuk,23,0,10,5864,90,5488
2021-04-23,Saudi Arabia,Al Qaseem,26,0,36,15491,234,14968
2021-04-23,Saudi Arabia,Najran,11,0,10,7116,81,6897
2021-04-23,Saudi Arabia,Northern Borders,14,1,8,3543,93,3205
2021-04-23,Saudi Arabia,Hail,20,1,34,8458,147,8072
2021-04-23,Saudi Arabia,Al Jawf,10,0,7,1867,77,1701
2021-04-24,Saudi Arabia,Eastern Region,152,3,174,96833,952,94442
2021-04-24,Saudi Arabia,Ar Riyad,382,2,412,96751,1338,91777
2021-04-24,Saudi Arabia,Makkah Al Mukarramah,212,2,232,96966,2563,92290
2021-04-24,Saudi Arabia,Jazan,26,0,18,12990,495,12198
2021-04-24,Saudi Arabia,Aseer,38,1,34,29536,508,28629
2021-04-24,Saudi Arabia,Al Madinah Al Munawwarah,33,1,41,31643,248,30911
2021-04-24,Saudi Arabia,Al Bahah,6,1,12,5054,71,4873
2021-04-24,Saudi Arabia,Tabuk,22,0,32,5886,90,5520
2021-04-24,Saudi Arabia,Al Qaseem,33,0,27,15524,234,14995
2021-04-24,Saudi Arabia,Najran,9,1,9,7125,82,6906
2021-04-24,Saudi Arabia,Northern Borders,9,1,7,3552,94,3212
2021-04-24,Saudi Arabia,Hail,21,1,19,8479,148,8091
2021-04-24,Saudi Arabia,Al Jawf,10,0,11,1877,77,1712
2021-04-25,Saudi Arabia,Eastern Region,145,4,149,96978,956,94591
2021-04-25,Saudi Arabia,Ar Riyad,364,2,483,97115,1340,92260
2021-04-25,Saudi Arabia,Makkah Al Mukarramah,234,2,218,97200,2565,92508
2021-04-25,Saudi Arabia,Jazan,28,1,22,13018,496,12220
2021-04-25,Saudi Arabia,Aseer,47,1,36,29583,509,28665
2021-04-25,Saudi Arabia,Al Madinah Al Munawwarah,37,0,31,31680,248,30942
2021-04-25,Saudi Arabia,Al Bahah,7,0,10,5061,71,4883
2021-04-25,Saudi Arabia,Tabuk,20,0,36,5906,90,5556
2021-04-25,Saudi Arabia,Al Qaseem,29,1,21,15553,235,15016
2021-04-25,Saudi Arabia,Najran,10,0,8,7135,82,6914
2021-04-25,Saudi Arabia,Northern Borders,10,0,11,3562,94,3223
2021-04-25,Saudi Arabia,Hail,19,0,19,8498,148,8110
2021-04-25,Saudi Arabia,Al Jawf,8,2,3,1885,79,1715
2021-04-26,Saudi Arabia,Eastern Region,155,4,107,97133,960,94698
2021-04-26,Saudi Arabia,Ar Riyad,419,1,441,97534,1341,92701
2021-04-26,Saudi Arabia,Makkah Al Mukarramah,221,1,222,97421,2566,92730
2021-04-26,Saudi Arabia,Jazan,32,0,21,13050,496,12241
2021-04-26,Saudi Arabia,Aseer,50,2,33,29633,511,28698
2021-04-26,Saudi Arabia,Al Madinah Al Munawwarah,37,0,41,31717,248,30983
2021-04-26,Saudi Arabia,Al Bahah,12,0,9,5073,71,4892
2021-04-26,Saudi Arabia,Tabuk,32,0,17,5938,90,5573
2021-04-26,Saudi Arabia,Al Qaseem,28,0,38,15581,235,15054
2021-04-26,Saudi Arabia,Najran,15,1,14,7150,83,6928
2021-04-26,Saudi Arabia,Northern Borders,12,0,12,3574,94,3235
2021-04-26,Saudi Arabia,Hail,22,0,19,8520,148,8129
2021-04-26,Saudi Arabia,Al Jawf,10,0,9,1895,79,1724
2021-04-27,Saudi Arabia,Eastern Region,136,4,128,97269,964,94826
2021-04-27,Saudi Arabia,Ar Riyad,458,2,346,97992,1343,93047
2021-04-27,Saudi Arabia,Makkah Al Mukarramah,231,2,213,97652,2568,92943
2021-04-27,Saudi Arabia,Jazan,32,0,28,13082,496,12269
2021-04-27,Saudi Arabia,Aseer,50,0,28,29683,511,28726
2021-04-27,Saudi Arabia,Al Madinah Al Munawwarah,41,0,29,31758,248,31012
2021-04-27,Saudi Arabia,Al Bahah,9,0,6,5082,71,4898
2021-04-27,Saudi Arabia,Tabuk,21,0,25,5959,90,5598
2021-04-27,Saudi Arabia,Al Qaseem,30,1,18,15611,236,15072
2021-04-27,Saudi Arabia,Najran,14,0,9,7164,83,6937
2021-04-27,Saudi Arabia,Northern Borders,13,1,11,3587,95,3246
2021-04-27,Saudi Arabia,Hail,20,0,23,8540,148,8152
2021-04-27,Saudi Arabia,Al Jawf,7,3,3,1902,82,1727
2021-04-28,Saudi Arabia,Eastern Region,133,3,154,97402,967,94980
2021-04-28,Saudi Arabia,Ar Riyad,441,2,506,98433,1345,93553
2021-04-28,Saudi Arabia,Makkah Al Mukarramah,233,3,189,97885,2571,93132
2021-04-28,Saudi Arabia,Jazan,33,1,27,13115,497,12296
2021-04-28,Saudi Arabia,Aseer,49,1,37,29732,512,28763
2021-04-28,Saudi Arabia,Al Madinah Al Munawwarah,33,0,45,31791,248,31057
2021-04-28,Saudi Arabia,Al Bahah,10,1,2,5092,72,4900
2021-04-28,Saudi Arabia,Tabuk,18,0,16,5977,90,5614
2021-04-28,Saudi Arabia,Al Qaseem,21,0,22,15632,236,15094
2021-04-28,Saudi Arabia,Najran,10,0,12,7174,83,6949
2021-04-28,Saudi Arabia,Northern Borders,16,0,13,3603,95,3259
2021-04-28,Saudi Arabia,Hail,21,0,24,8561,148,8176
2021-04-28,Saudi Arabia,Al Jawf,8,0,8,1910,82,1735
2021-04-29,Saudi Arabia,Eastern Region,136,5,168,97538,972,95148
2021-04-29,Saudi Arabia,Ar Riyad,446,1,487,98879,1346,94040
2021-04-29,Saudi Arabia,Makkah Al Mukarramah,253,3,205,98138,2574,93337
2021-04-29,Saudi Arabia,Jazan,28,1,25,13143,498,12321
2021-04-29,Saudi Arabia,Aseer,52,1,43,29784,513,28806
2021-04-29,Saudi Arabia,Al Madinah Al Munawwarah,33,0,44,31824,248,31101
2021-04-29,Saudi Arabia,Al Bahah,11,0,8,5103,72,4908
2021-04-29,Saudi Arabia,Tabuk,15,0,23,5992,90,5637
2021-04-29,Saudi Arabia,Al Qaseem,27,0,16,15659,236,15110
2021-04-29,Saudi Arabia,Najran,15,0,14,7189,83,6963
2021-04-29,Saudi Arabia,Northern Borders,14,0,12,3617,95,3271
2021-04-29,Saudi Arabia,Hail,20,0,15,8581,148,8191
2021-04-29,Saudi Arabia,Al Jawf,6,0,11,1916,82,1746
2021-04-30,Saudi Arabia,Eastern Region,141,2,148,97679,974,95296
2021-04-30,Saudi Arabia,Ar Riyad,379,2,400,99258,1348,94440
2021-04-30,Saudi Arabia,Makkah Al Mukarramah,277,1,212,98415,2575,93549
2021-04-30,Saudi Arabia,Jazan,35,0,38,13178,498,12359
2021-04-30,Saudi Arabia,Aseer,46,2,35,29830,515,28841
2021-04-30,Saudi Arabia,Al Madinah Al Munawwarah,41,0,36,31865,248,31137
2021-04-30,Saudi Arabia,Al Bahah,9,0,6,5112,72,4914
2021-04-30,Saudi Arabia,Tabuk,33,0,20,6025,90,5657
2021-04-30,Saudi Arabia,Al Qaseem,29,1,17,15688,237,15127
2021-04-30,Saudi Arabia,Najran,15,1,10,7204,84,6973
2021-04-30,Saudi Arabia,Northern Borders,14,1,10,3631,96,3281
2021-04-30,Saudi Arabia,Hail,21,1,23,8602,149,8214
2021-04-30,Saudi Arabia,Al Jawf,8,0,9,1924,82,1755
2021-05-01,Saudi Arabia,Eastern Region,110,3,181,97789,977,95477
2021-05-01,Saudi Arabia,Ar Riyad,381,1,494,99639,1349,94934
2021-05-01,Saudi Arabia,Makkah Al Mukarramah,225,3,225,98640,2578,93774
2021-05-01,Saudi Arabia,Jazan,27,1,23,13205,499,12382
2021-05-01,Saudi Arabia,Aseer,47,2,38,29877,517,28879
2021-05-01,Saudi Arabia,Al Madinah Al Munawwarah,36,0,38,31901,248,31175
2021-05-01,Saudi Arabia,Al Bahah,8,0,11,5120,72,4925
2021-05-01,Saudi Arabia,Tabuk,20,0,34,6045,90,5691
2021-05-01,Saudi Arabia,Al Qaseem,30,0,25,15718,237,15152
2021-05-01,Saudi Arabia,Najran,16,0,12,7220,84,6985
2021-05-01,Saudi Arabia,Northern Borders,10,0,12,3641,96,3293
2021-05-01,Saudi Arabia,Hail,25,0,20,8627,149,8234
2021-05-01,Saudi Arabia,Al Jawf,2,1,7,1926,83,1762
2021-05-02,Saudi Arabia,Eastern Region,117,4,167,97906,981,95644
2021-05-02,Saudi Arabia,Ar Riyad,386,1,390,100025,1350,95324
2021-05-02,Saudi Arabia,Makkah Al Mukarramah,244,3,258,98884,2581,94032
2021-05-02,Saudi Arabia,Jazan,28,1,19,13233,500,12401
2021-05-02,Saudi Arabia,Aseer,40,3,38,29917,520,28917
2021-05-02,Saudi Arabia,Al Madinah Al Munawwarah,45,0,46,31946,248,31221
2021-05-02,Saudi Arabia,Al Bahah,7,1,10,5127,73,4935
2021-05-02,Saudi Arabia,Tabuk,18,0,29,6063,90,5720
2021-05-02,Saudi Arabia,Al Qaseem,30,0,29,15748,237,15181
2021-05-02,Saudi Arabia,Najran,3,0,9,7223,84,6994
2021-05-02,Saudi Arabia,Northern Borders,7,0,13,3648,96,3306
2021-05-02,Saudi Arabia,Hail,23,0,16,8650,149,8250
2021-05-02,Saudi Arabia,Al Jawf,5,0,14,1931,83,1776
2021-05-03,Saudi Arabia,Eastern Region,111,5,138,98017,986,95782
2021-05-03,Saudi Arabia,Ar Riyad,398,1,418,100423,1351,95742
2021-05-03,Saudi Arabia,Makkah Al Mukarramah,241,1,227,99125,2582,94259
2021-05-03,Saudi Arabia,Jazan,38,0,36,13271,500,12437
2021-05-03,Saudi Arabia,Aseer,50,3,38,29967,523,28955
2021-05-03,Saudi Arabia,Al Madinah Al Munawwarah,48,0,35,31994,248,31256
2021-05-03,Saudi Arabia,Al Bahah,13,0,10,5140,73,4945
2021-05-03,Saudi Arabia,Tabuk,18,0,25,6081,90,5745
2021-05-03,Saudi Arabia,Al Qaseem,32,2,24,15780,239,15205
2021-05-03,Saudi Arabia,Najran,6,1,10,7229,85,7004
2021-05-03,Saudi Arabia,Northern Borders,15,0,12,3663,96,3318
2021-05-03,Saudi Arabia,Hail,22,0,21,8672,149,8271
2021-05-03,Saudi Arabia,Al Jawf,7,1,11,1938,84,1787
2021-05-04,Saudi Arabia,Eastern Region,125,4,144,98142,990,95926
2021-05-04,Saudi Arabia,Ar Riyad,373,0,368,100796,1351,96110
2021-05-04,Saudi Arabia,Makkah Al Mukarramah,279,1,197,99404,2583,94456
2021-05-04,Saudi Arabia,Jazan,31,2,29,13302,502,12466
2021-05-04,Saudi Arabia,Aseer,44,3,34,30011,526,28989
2021-05-04,Saudi Arabia,Al Madinah Al Munawwarah,52,0,34,32046,248,31290
2021-05-04,Saudi Arabia,Al Bahah,13,0,6,5153,73,4951
2021-05-04,Saudi Arabia,Tabuk,27,0,15,6108,90,5760
2021-05-04,Saudi Arabia,Al Qaseem,29,1,31,15809,240,15236
2021-05-04,Saudi Arabia,Najran,5,0,10,7234,85,7014
2021-05-04,Saudi Arabia,Northern Borders,13,0,8,3676,96,3326
2021-05-04,Saudi Arabia,Hail,18,1,19,8690,150,8290
2021-05-04,Saudi Arabia,Al Jawf,7,0,5,1945,84,1792
2021-05-05,Saudi Arabia,Eastern Region,136,3,144,98278,993,96070
2021-05-05,Saudi Arabia,Ar Riyad,402,3,387,101198,1354,96497
2021-05-05,Saudi Arabia,Makkah Al Mukarramah,288,4,204,99692,2587,94660
2021-05-05,Saudi Arabia,Jazan,40,1,33,13342,503,12499
2021-05-05,Saudi Arabia,Aseer,43,3,59,30054,529,29048
2021-05-05,Saudi Arabia,Al Madinah Al Munawwarah,57,0,28,32103,248,31318
2021-05-05,Saudi Arabia,Al Bahah,10,0,12,5163,73,4963
2021-05-05,Saudi Arabia,Tabuk,26,0,29,6134,90,5789
2021-05-05,Saudi Arabia,Al Qaseem,33,0,27,15842,240,15263
2021-05-05,Saudi Arabia,Najran,15,0,15,7249,85,7029
2021-05-05,Saudi Arabia,Northern Borders,16,0,14,3692,96,3340
2021-05-05,Saudi Arabia,Hail,17,0,20,8707,150,8310
2021-05-05,Saudi Arabia,Al Jawf,7,0,10,1952,84,1802
2021-05-06,Saudi Arabia,Eastern Region,140,3,151,98418,996,96221
2021-05-06,Saudi Arabia,Ar Riyad,386,3,422,101584,1357,96919
2021-05-06,Saudi Arabia,Makkah Al Mukarramah,274,3,245,99966,2590,94905
2021-05-06,Saudi Arabia,Jazan,33,0,33,13375,503,12532
2021-05-06,Saudi Arabia,Aseer,46,0,44,30100,529,29092
2021-05-06,Saudi Arabia,Al Madinah Al Munawwarah,45,0,50,32148,248,31368
2021-05-06,Saudi Arabia,Al Bahah,11,0,6,5174,73,4969
2021-05-06,Saudi Arabia,Tabuk,26,0,20,6160,90,5809
2021-05-06,Saudi Arabia,Al Qaseem,29,0,33,15871,240,15296
2021-05-06,Saudi Arabia,Najran,13,1,17,7262,86,7046
2021-05-06,Saudi Arabia,Northern Borders,11,0,13,3703,96,3353
2021-05-06,Saudi Arabia,Hail,18,2,23,8725,152,8333
2021-05-06,Saudi Arabia,Al Jawf,7,1,4,1959,85,1806
2021-05-07,Saudi Arabia,Eastern Region,123,5,130,98541,1001,96351
2021-05-07,Saudi Arabia,Ar Riyad,372,1,445,101956,1358,97364
2021-05-07,Saudi Arabia,Makkah Al Mukarramah,250,1,222,100216,2591,95127
2021-05-07,Saudi Arabia,Jazan,41,0,26,13416,503,12558
2021-05-07,Saudi Arabia,Aseer,54,4,63,30154,533,29155
2021-05-07,Saudi Arabia,Al Madinah Al Munawwarah,49,0,32,32197,248,31400
2021-05-07,Saudi Arabia,Al Bahah,10,0,10,5184,73,4979
2021-05-07,Saudi Arabia,Tabuk,10,0,17,6170,90,5826
2021-05-07,Saudi Arabia,Al Qaseem,28,1,19,15899,241,15315
2021-05-07,Saudi Arabia,Najran,16,1,14,7278,87,7060
2021-05-07,Saudi Arabia,Northern Borders,14,0,19,3717,96,3372
2021-05-07,Saudi Arabia,Hail,23,0,21,8748,152,8354
2021-05-07,Saudi Arabia,Al Jawf,7,1,8,1966,86,1814
2021-05-08,Saudi Arabia,Eastern Region,112,3,159,98653,1004,96510
2021-05-08,Saudi Arabia,Ar Riyad,334,2,455,102290,1360,97819
2021-05-08,Saudi Arabia,Makkah Al Mukarramah,286,1,224,100502,2592,95351
2021-05-08,Saudi Arabia,Jazan,32,0,30,13448,503,12588
2021-05-08,Saudi Arabia,Aseer,50,3,49,30204,536,29204
2021-05-08,Saudi Arabia,Al Madinah Al Munawwarah,40,0,39,32237,248,31439
2021-05-08,Saudi Arabia,Al Bahah,9,0,9,5193,73,4988
2021-05-08,Saudi Arabia,Tabuk,19,0,19,6189,90,5845
2021-05-08,Saudi Arabia,Al Qaseem,27,0,29,15926,241,15344
2021-05-08,Saudi Arabia,Najran,8,2,10,7286,89,7070
2021-05-08,Saudi Arabia,Northern Borders,5,0,15,3722,96,3387
2021-05-08,Saudi Arabia,Hail,15,1,20,8763,153,8374
